listing_id,price_egp,area_value,bedrooms,bathrooms,property_type,category,furnished,completion_status,payment_method,city,district,subdistrict,lat,lon,listing_level,images_count,price_per_sqm,total_rooms,location_popularity,investment_score,log_price,is_premium_listing,data_completeness
EGY101137,5954000.0,284.4,5,4,Townhouse,For Sale,Semi-Furnished,Ready to Move,Cash,Nasr City,Al Ahly,Al Ahly Zone 2,30.083695,31.342767,Featured,11,20935.3,9,0.088,5.98,15.59957398851216,0,1.0
EGY101138,3000.0,98.7,1,1,Apartment,For Rent,Furnished,Ready to Move,Cash,Heliopolis,Korba,Korba Zone 2,30.128756,31.359827,Standard,11,30.4,2,0.071,5.46,8.006700845440367,0,1.0
EGY101139,3000.0,152.7,4,4,Apartment,For Rent,Unfurnished,Off Plan,Cash or Installments,6th October,Dream Land,Dream Land Zone 2,29.94211,30.957764,Featured,3,19.65,8,0.1095,5.34,8.006700845440367,0,1.0
EGY101140,2312000.0,91.0,2,2,Apartment,For Sale,Semi-Furnished,Off Plan,Cash,Alexandria,Gleem,Gleem Zone 3,31.216067,29.904824,Standard,8,25406.59,4,0.086,3.6,14.653623941300264,0,1.0
EGY101141,4000.0,227.4,4,3,Duplex,For Rent,Unfurnished,Ready to Move,Installments,Maadi,Sarayat,Sarayat Zone 3,29.950892,31.227458,Featured,18,17.59,7,0.073,6.24,8.294299608857235,0,1.0
EGY101142,6000.0,,3,3,Duplex,For Rent,Semi-Furnished,Ready to Move,Cash,6th October,Palm Hills,Palm Hills Zone 1,29.980158,30.925563,Standard,14,,6,0.1095,5.19,8.699681400989514,0,0.88
EGY101143,3000.0,96.8,3,4,Apartment,For Rent,Unfurnished,Under Construction,Installments,Nasr City,Al Ahly,Al Ahly Zone 2,30.042049,31.308236,Featured,7,30.99,7,0.088,5.6,8.006700845440367,0,1.0
EGY101144,8830000.0,284.3,5,4,Duplex,For Sale,Unfurnished,Under Construction,Cash or Installments,Sheikh Zayed,Zayed Regency,Zayed Regency Zone 3,30.051185,31.00779,Featured,16,31058.74,9,0.0955,5.14,15.99366568583042,0,1.0
EGY101145,3000.0,113.9,3,3,Chalet,For Rent,Furnished,Ready to Move,Cash,Alexandria,Gleem,Gleem Zone 1,31.279232,29.921867,Featured,22,26.34,6,0.086,7.2,8.006700845440367,0,1.0
EGY101146,7000.0,237.9,2,1,Penthouse,For Rent,Semi-Furnished,Under Construction,Cash,Giza,Agouza,Agouza Zone 3,29.997619,31.198752,Featured,19,29.42,3,0.082,6.12,8.853808274977197,0,1.0
EGY101147,3865000.0,136.0,4,3,Apartment,For Sale,Furnished,Under Construction,Installments,6th October,Dream Land,Dream Land Zone 2,29.934575,30.975927,Standard,23,28419.12,7,0.1095,5.26,15.167472498735838,0,1.0
EGY101148,17675000.0,457.1,5,5,Villa,For Sale,Unfurnished,Ready to Move,Cash or Installments,Alexandria,Gleem,Gleem Zone 3,31.201858,29.939304,Featured,16,38667.69,10,0.086,5.27,16.687661826323996,0,1.0
EGY101149,3000.0,119.5,1,2,Apartment,For Rent,Unfurnished,Ready to Move,Cash,Alexandria,Smouha,Smouha Zone 3,31.186537,29.946563,Premium,15,25.1,3,0.086,7.14,8.006700845440367,1,1.0
EGY101150,9831000.0,426.3,6,6,Villa,For Sale,Semi-Furnished,Under Construction,Cash or Installments,Dokki,Batal Ahmed Square,Batal Ahmed Square Zone 2,30.049598,31.215801,Featured,8,23061.22,12,0.063,5.15,16.10105131806811,0,1.0
EGY101151,2224000.0,135.2,3,3,Apartment,For Sale,Furnished,Off Plan,Cash or Installments,Alexandria,Gleem,Gleem Zone 1,31.166573,29.910757,Featured,19,16449.7,6,0.086,5.69,14.614818383992796,0,1.0
EGY101152,10000.0,312.2,3,2,Villa,For Rent,Unfurnished,Under Construction,Cash or Installments,Dokki,Mesaha,Mesaha Zone 1,30.029996,31.229875,Premium,19,32.03,5,0.063,6.61,9.210440366976517,1,1.0
EGY101153,1300000.0,49.9,0,1,Studio,For Sale,Unfurnished,Off Plan,Installments,Dokki,Batal Ahmed Square,Batal Ahmed Square Zone 3,30.049551,31.193331,Standard,19,26052.1,1,0.063,3.18,14.077875591662238,0,1.0
EGY101154,1054000.0,137.5,3,2,Apartment,For Sale,Furnished,Off Plan,Cash or Installments,6th October,Juhayna,Juhayna Zone 3,29.98627,30.90402,Standard,4,7665.45,5,0.1095,4.71,13.868103956849598,0,1.0
EGY101155,3000.0,149.1,2,2,Apartment,For Rent,Unfurnished,Ready to Move,Cash or Installments,Giza,Haram,Haram Zone 3,30.01902,31.264191,Standard,3,20.12,4,0.082,4.71,8.006700845440367,0,1.0
EGY101156,3851000.0,116.9,2,1,Apartment,For Sale,Semi-Furnished,Under Construction,Installments,New Cairo,Mostakbal City,Mostakbal City Zone 2,29.977848,31.459247,Featured,4,32942.69,3,0.195,6.07,15.163843672469824,0,1.0
EGY101157,3325000.0,164.1,3,4,Townhouse,For Sale,Furnished,Off Plan,Cash,Alexandria,Mandara,Mandara Zone 1,31.203841,29.935436,Standard,6,20262.04,7,0.086,4.16,15.016980532823926,0,1.0
EGY101158,3000.0,157.2,1,1,Apartment,For Rent,Unfurnished,Ready to Move,Cash,Alexandria,Mandara,Mandara Zone 1,31.182632,29.887469,Standard,22,19.08,2,0.086,5.34,8.006700845440367,0,1.0
EGY101159,10000.0,304.6,5,6,Duplex,For Rent,Furnished,Ready to Move,Cash,New Cairo,Mostakbal City,Mostakbal City Zone 3,30.029082,31.476738,Standard,14,32.83,11,0.195,7.57,9.210440366976517,0,1.0
EGY101160,4000.0,208.0,2,1,Penthouse,For Rent,Furnished,Ready to Move,Installments,Alexandria,Smouha,Smouha Zone 2,31.153531,29.905364,Featured,11,19.23,3,0.086,6.7,8.294299608857235,0,1.0
EGY101161,8000.0,163.4,2,2,Chalet,For Rent,Semi-Furnished,Off Plan,Installments,New Cairo,5th Settlement,5th Settlement Zone 1,30.016958,31.418522,Standard,22,48.96,4,0.195,6.3,8.987321812850125,0,1.0
EGY101162,15000.0,363.9,4,4,Townhouse,For Rent,Furnished,Ready to Move,Installments,Maadi,Laselky,Laselky Zone 2,29.977024,31.256104,Featured,21,41.22,8,0.073,7.08,9.61587214452889,0,1.0
EGY101163,5000.0,,2,3,Apartment,For Rent,Unfurnished,Off Plan,Cash,Giza,Mohandeseen,Mohandeseen Zone 3,30.005501,31.176537,Standard,24,,5,0.082,3.88,8.517393171418904,0,0.88
EGY101164,3000.0,103.4,4,3,Apartment,For Rent,Unfurnished,Off Plan,Installments,New Cairo,Madinaty,Madinaty Zone 3,30.025975,31.443822,Standard,18,29.01,7,0.195,5.94,8.006700845440367,0,1.0
EGY101165,2464000.0,106.8,4,4,Apartment,For Sale,Furnished,Under Construction,Installments,Giza,Agouza,Agouza Zone 3,30.062525,31.172985,Featured,11,23071.16,8,0.082,5.69,14.717297009479621,0,1.0
EGY101166,3000.0,98.1,2,1,Apartment,For Rent,Furnished,Ready to Move,Cash,Alexandria,Mandara,Mandara Zone 1,31.231162,29.882855,Premium,10,30.58,3,0.086,7.66,8.006700845440367,1,1.0
EGY101167,4127000.0,197.6,4,4,Penthouse,For Sale,Semi-Furnished,Ready to Move,Cash,Nasr City,Nasr City North,Nasr City North Zone 3,30.010203,31.332665,Standard,15,20885.63,8,0.088,5.08,15.23306155104145,0,1.0
EGY101168,23087250.0,344.0,5,4,Villa,For Sale,Unfurnished,Ready to Move,Installments,New Cairo,Madinaty,Madinaty Zone 1,30.068917,31.446232,Premium,23,67114.1,9,0.195,7.03,16.954791118374626,1,1.0
EGY101169,15043000.0,256.3,6,6,Villa,For Sale,Unfurnished,Ready to Move,Cash or Installments,Maadi,Old Maadi,Old Maadi Zone 3,29.958305,31.244947,Premium,6,58692.94,12,0.073,5.21,16.52642339115606,1,1.0
EGY101170,1203000.0,61.9,0,1,Studio,For Sale,Semi-Furnished,Ready to Move,Installments,6th October,Dream Land,Dream Land Zone 2,29.919389,30.925053,Featured,23,19434.57,1,0.1095,6.39,14.000329826211665,0,1.0
EGY101171,5916000.0,155.4,4,5,Penthouse,For Sale,Unfurnished,Off Plan,Installments,Ain Sokhna,Stella Di Mare,Stella Di Mare Zone 2,29.585549,32.307813,Standard,21,38069.5,9,0.043,2.95,15.593171271845943,0,1.0
EGY101172,3000.0,115.6,3,4,Apartment,For Rent,Unfurnished,Off Plan,Installments,6th October,Dream Land,Dream Land Zone 3,29.955876,30.933529,Featured,6,25.95,7,0.1095,5.4,8.006700845440367,0,1.0
EGY101173,5000.0,141.9,2,3,Apartment,For Rent,Furnished,Ready to Move,Cash,Sheikh Zayed,Allegria,Allegria Zone 1,30.073076,30.972268,Standard,5,35.24,5,0.0955,5.7,8.517393171418904,0,1.0
EGY101174,7048000.0,233.1,3,3,Duplex,For Sale,Furnished,Ready to Move,Cash or Installments,6th October,Zizinia,Zizinia Zone 1,29.984599,30.958387,Standard,4,30235.95,6,0.1095,4.95,15.768254588482366,0,1.0
EGY101175,2132000.0,96.2,4,5,Apartment,For Sale,Semi-Furnished,Ready to Move,Cash,Nasr City,Ard El Golf,Ard El Golf Zone 1,30.062825,31.35221,Premium,19,22162.16,9,0.088,7.22,14.572571533310914,1,1.0
EGY101176,2248000.0,226.3,3,3,Townhouse,For Sale,Semi-Furnished,Ready to Move,Installments,Giza,Agouza,Agouza Zone 3,30.016746,31.211509,Standard,19,9933.72,6,0.082,5.39,14.625551934835478,0,1.0
EGY101177,11000.0,247.2,4,5,Twin House,For Rent,Unfurnished,Off Plan,Installments,New Cairo,Madinaty,Madinaty Zone 3,30.032146,31.53457,Standard,10,44.5,9,0.195,5.75,9.305741456739435,0,1.0
EGY101178,4000.0,125.1,4,4,Apartment,For Rent,Furnished,Ready to Move,Installments,Giza,Haram,Haram Zone 3,30.026355,31.215405,Standard,16,31.97,8,0.082,6.03,8.294299608857235,0,1.0
EGY101179,3943000.0,120.5,4,5,Apartment,For Sale,Unfurnished,Ready to Move,Cash or Installments,Nasr City,Al Ahly,Al Ahly Zone 2,30.079937,31.353243,Standard,6,32721.99,9,0.088,4.09,15.187452666473732,0,1.0
EGY101180,3000.0,111.2,1,1,Apartment,For Rent,Furnished,Under Construction,Cash or Installments,Ain Sokhna,Stella Di Mare,Stella Di Mare Zone 2,29.622767,32.346384,Standard,12,26.98,2,0.043,4.67,8.006700845440367,0,1.0
EGY101181,14711000.0,345.3,4,5,Villa,For Sale,Unfurnished,Ready to Move,Installments,Maadi,Sarayat,Sarayat Zone 2,29.993823,31.234623,Standard,19,42603.53,9,0.073,4.04,16.50410613920869,0,1.0
EGY101182,7265000.0,278.2,3,4,Duplex,For Sale,Semi-Furnished,Under Construction,Cash or Installments,6th October,Dream Land,Dream Land Zone 2,29.991611,30.901619,Standard,11,26114.31,7,0.1095,4.57,15.798578992632759,0,1.0
EGY101183,10344000.0,281.5,5,5,Townhouse,For Sale,Furnished,Ready to Move,Installments,North Coast,Sidi Abd El Rahman,Sidi Abd El Rahman Zone 2,31.071724,28.299652,Premium,1,36746.0,10,0.047,5.99,16.151917296108227,1,1.0
EGY101184,16211000.0,280.7,4,3,Villa,For Sale,Furnished,Off Plan,Installments,New Cairo,5th Settlement,5th Settlement Zone 3,30.039034,31.449413,Standard,15,57752.05,7,0.195,4.75,16.601200643810216,0,1.0
EGY101185,2091000.0,103.0,4,5,Apartment,For Sale,Furnished,Ready to Move,Cash,North Coast,Alamein,Alamein Zone 2,31.018241,28.326442,Featured,14,20300.97,9,0.047,5.91,14.553153456650733,0,1.0
EGY101186,3000.0,76.0,0,1,Studio,For Rent,Furnished,Ready to Move,Cash or Installments,Dokki,Mesaha,Mesaha Zone 1,30.064848,31.236794,Standard,14,39.47,1,0.063,5.41,8.006700845440367,0,1.0
EGY101187,3000.0,,3,4,Apartment,For Rent,Unfurnished,Ready to Move,Installments,New Cairo,Madinaty,Madinaty Zone 1,29.991973,31.474829,Premium,11,,7,0.195,7.9,8.006700845440367,1,0.88
EGY101188,4242000.0,156.2,1,1,Apartment,For Sale,Furnished,Under Construction,Installments,Maadi,Maadi Degla,Maadi Degla Zone 3,29.961456,31.210152,Standard,8,27157.49,2,0.073,4.09,15.260545649844596,0,1.0
EGY101189,3000.0,151.3,2,2,Apartment,For Rent,Furnished,Ready to Move,Cash or Installments,Dokki,Dokki Center,Dokki Center Zone 2,29.930944,31.272763,Featured,4,19.83,4,0.063,6.19,8.006700845440367,0,1.0
EGY101190,3000.0,93.0,2,3,Apartment,For Rent,Furnished,Off Plan,Cash or Installments,New Cairo,Rehab City,Rehab City Zone 3,30.010987,31.489953,Standard,5,32.26,5,0.195,6.11,8.006700845440367,0,1.0
EGY101191,10130000.0,206.6,2,3,Penthouse,For Sale,Unfurnished,Under Construction,Installments,6th October,Zizinia,Zizinia Zone 2,29.988673,30.924974,Standard,10,49031.95,5,0.1095,3.39,16.131011974941543,0,1.0
EGY101192,6411000.0,152.1,3,4,Apartment,For Sale,Furnished,Ready to Move,Cash or Installments,Maadi,Laselky,Laselky Zone 2,29.953449,31.250129,Premium,22,42149.9,7,0.073,6.77,15.673525978951288,1,1.0
EGY101193,3000.0,97.0,4,4,Apartment,For Rent,Unfurnished,Off Plan,Installments,6th October,Juhayna,Juhayna Zone 2,29.948901,30.918228,Standard,11,30.93,8,0.1095,4.61,8.006700845440367,0,1.0
EGY101194,16561000.0,441.7,5,6,Villa,For Sale,Unfurnished,Under Construction,Cash or Installments,New Cairo,Madinaty,Madinaty Zone 3,30.017737,31.476629,Featured,15,37493.77,11,0.195,6.3,16.622561151954454,0,1.0
EGY101195,4000.0,235.2,3,4,Penthouse,For Rent,Semi-Furnished,Ready to Move,Installments,Alexandria,Gleem,Gleem Zone 2,31.198912,29.911408,Featured,7,17.01,7,0.086,6.37,8.294299608857235,0,1.0
EGY101196,3000.0,59.4,0,1,Studio,For Rent,Semi-Furnished,Ready to Move,Cash,Ain Sokhna,Stella Di Mare,Stella Di Mare Zone 2,29.589799,32.347752,Premium,6,50.51,1,0.043,6.52,8.006700845440367,1,1.0
EGY101197,3000.0,120.7,1,1,Apartment,For Rent,Furnished,Ready to Move,Installments,Ain Sokhna,Porto Sokhna,Porto Sokhna Zone 3,29.586793,32.384921,Featured,7,24.86,2,0.043,5.95,8.006700845440367,0,1.0
EGY101198,1507000.0,147.6,3,2,Apartment,For Sale,Unfurnished,Ready to Move,Installments,Giza,Mohandeseen,Mohandeseen Zone 1,30.045899,31.198654,Featured,5,10210.03,5,0.082,5.5,14.22563214117842,0,1.0
EGY101199,6000.0,140.8,4,3,Chalet,For Rent,Furnished,Under Construction,Cash or Installments,New Cairo,Mostakbal City,Mostakbal City Zone 3,30.008193,31.501356,Standard,24,42.61,7,0.195,7.3,8.699681400989514,0,1.0
EGY101200,3000.0,149.2,3,3,Apartment,For Rent,Unfurnished,Ready to Move,Cash or Installments,Giza,Agouza,Agouza Zone 2,30.042463,31.21402,Standard,6,20.11,6,0.082,4.9,8.006700845440367,0,1.0
EGY101201,4951000.0,131.3,5,6,Townhouse,For Sale,Semi-Furnished,Off Plan,Cash or Installments,New Cairo,Mostakbal City,Mostakbal City Zone 2,30.050224,31.491488,Featured,17,37707.54,11,0.195,6.26,15.415100336322938,0,1.0
EGY101202,6608000.0,120.0,1,1,Apartment,For Sale,Unfurnished,Ready to Move,Cash,New Cairo,Rehab City,Rehab City Zone 2,30.007654,31.453806,Premium,10,55066.67,2,0.195,6.65,15.703791745514659,1,1.0
EGY101203,4437000.0,197.2,3,4,Apartment,For Sale,Furnished,Ready to Move,Installments,Maadi,Sarayat,Sarayat Zone 2,29.890912,31.202539,Standard,22,22500.0,7,0.073,5.38,15.305489255738529,0,1.0
EGY101204,7000.0,237.9,4,4,Twin House,For Rent,Semi-Furnished,Ready to Move,Cash,Heliopolis,Cleopatra,Cleopatra Zone 2,30.068889,31.317732,Standard,8,29.42,8,0.071,5.25,8.853808274977197,0,1.0
EGY101205,7000.0,253.0,5,5,Villa,For Rent,Semi-Furnished,Under Construction,Cash,Giza,Mohandeseen,Mohandeseen Zone 1,30.012806,31.204528,Standard,12,27.67,10,0.082,5.17,8.853808274977197,0,1.0
EGY101206,6000.0,121.5,2,2,Apartment,For Rent,Semi-Furnished,Ready to Move,Installments,Dokki,Dokki Center,Dokki Center Zone 2,30.029908,31.207229,Standard,23,49.38,4,0.063,5.5,8.699681400989514,0,1.0
EGY101207,16541000.0,394.8,3,3,Villa,For Sale,Semi-Furnished,Ready to Move,Cash,Heliopolis,Almaza,Almaza Zone 2,30.09876,31.306118,Featured,20,41897.16,6,0.071,5.29,16.621352765680193,0,1.0
EGY101208,5000.0,112.9,2,3,Apartment,For Rent,Furnished,Ready to Move,Cash,Sheikh Zayed,Allegria,Allegria Zone 1,30.013036,31.004191,Premium,14,44.29,5,0.0955,8.01,8.517393171418904,1,1.0
EGY101209,5000.0,118.1,1,2,Apartment,For Rent,Semi-Furnished,Under Construction,Installments,Ain Sokhna,Stella Di Mare,Stella Di Mare Zone 3,29.640603,32.39642,Standard,20,42.34,3,0.043,4.64,8.517393171418904,0,1.0
EGY101210,3000.0,111.2,3,3,Apartment,For Rent,Unfurnished,Under Construction,Installments,Heliopolis,Almaza,Almaza Zone 1,30.074204,31.348431,Featured,15,26.98,6,0.071,5.61,8.006700845440367,0,1.0
EGY101211,2524000.0,97.3,4,4,Apartment,For Sale,Furnished,Ready to Move,Cash or Installments,Heliopolis,Almaza,Almaza Zone 2,30.078304,31.29544,Standard,23,25940.39,8,0.071,5.32,14.741355898839675,0,1.0
EGY101212,2237000.0,62.2,0,1,Studio,For Sale,Furnished,Ready to Move,Installments,New Cairo,Madinaty,Madinaty Zone 2,30.004988,31.460251,Premium,4,35964.63,1,0.195,7.69,14.620646687499436,1,1.0
EGY101213,2623000.0,137.3,4,4,Apartment,For Sale,Unfurnished,Off Plan,Cash or Installments,Giza,Haram,Haram Zone 2,30.055247,31.202572,Standard,4,19104.15,8,0.082,3.42,14.77982964009179,0,1.0
EGY101214,2436000.0,114.9,4,5,Apartment,For Sale,Furnished,Ready to Move,Cash,Dokki,Batal Ahmed Square,Batal Ahmed Square Zone 3,30.086181,31.223111,Premium,14,21201.04,9,0.063,7.09,14.705868318320872,1,1.0
EGY101215,2888000.0,235.4,5,5,Duplex,For Sale,Furnished,Ready to Move,Installments,Sheikh Zayed,Beverly Hills,Beverly Hills Zone 1,30.073463,30.95163,Featured,12,12268.48,10,0.0955,6.77,14.876075125255182,0,1.0
EGY101216,4000.0,106.1,1,1,Apartment,For Rent,Semi-Furnished,Ready to Move,Installments,New Cairo,5th Settlement,5th Settlement Zone 2,30.012841,31.455902,Standard,12,37.7,2,0.195,6.77,8.294299608857235,0,1.0
EGY101217,5000.0,357.8,6,6,Villa,For Rent,Furnished,Under Construction,Installments,Dokki,Mesaha,Mesaha Zone 1,30.039953,31.21053,Featured,7,13.97,12,0.063,6.18,8.517393171418904,0,1.0
EGY101218,5026000.0,254.6,4,4,Villa,For Sale,Furnished,Ready to Move,Cash or Installments,6th October,Palm Hills,Palm Hills Zone 3,29.986796,30.93486,Standard,23,19740.77,8,0.1095,6.02,15.430135196051035,0,1.0
EGY101219,15000.0,472.3,6,6,Villa,For Rent,Unfurnished,Ready to Move,Installments,Sheikh Zayed,Zayed Regency,Zayed Regency Zone 3,30.023173,31.003347,Featured,24,31.76,12,0.0955,6.95,9.61587214452889,0,1.0
EGY101220,4602000.0,188.2,3,3,Chalet,For Sale,Unfurnished,Ready to Move,Cash,North Coast,Hacienda Bay,Hacienda Bay Zone 2,31.023216,28.311347,Premium,19,24452.71,6,0.047,6.13,15.342001766874253,1,1.0
EGY101221,2569000.0,95.0,2,3,Apartment,For Sale,Furnished,Under Construction,Cash or Installments,New Cairo,Rehab City,Rehab City Zone 2,30.061187,31.455046,Standard,18,27042.11,5,0.195,6.17,14.759027665348466,0,1.0
EGY101222,7000.0,203.2,4,4,Penthouse,For Rent,Furnished,Under Construction,Installments,Heliopolis,Roxy,Roxy Zone 2,30.088332,31.350893,Standard,7,34.45,8,0.071,5.12,8.853808274977197,0,1.0
EGY101223,2746000.0,122.4,2,2,Apartment,For Sale,Unfurnished,Ready to Move,Cash or Installments,North Coast,Sidi Abd El Rahman,Sidi Abd El Rahman Zone 1,31.055808,28.256799,Featured,4,22434.64,4,0.047,4.59,14.825656229476047,0,1.0
EGY101224,1887000.0,80.3,4,5,Apartment,For Sale,Furnished,Ready to Move,Installments,Heliopolis,Korba,Korba Zone 1,30.02897,31.304116,Featured,17,23499.38,9,0.071,6.23,14.450499354292253,0,1.0
EGY101225,15266000.0,427.6,5,4,Villa,For Sale,Unfurnished,Ready to Move,Installments,6th October,Juhayna,Juhayna Zone 2,29.96903,30.947213,Featured,8,35701.59,9,0.1095,5.35,16.541138756845594,0,1.0
EGY101226,9254000.0,306.5,3,3,Twin House,For Sale,Furnished,Ready to Move,Installments,Zamalek,Zamalek North,Zamalek North Zone 1,30.06079,31.237542,Standard,2,30192.5,6,0.047,4.06,16.040566556510456,0,1.0
EGY101227,3127000.0,99.8,1,1,Apartment,For Sale,Semi-Furnished,Ready to Move,Installments,Sheikh Zayed,Zayed Regency,Zayed Regency Zone 2,30.065195,30.915909,Featured,24,31332.67,2,0.0955,5.91,14.955584956235258,0,1.0
EGY101228,3000.0,44.4,0,1,Studio,For Rent,Furnished,Under Construction,Cash,Ain Sokhna,Mountain View Sokhna,Mountain View Sokhna Zone 3,29.582287,32.364669,Featured,16,67.57,1,0.043,5.77,8.006700845440367,0,1.0
EGY101229,8441000.0,161.0,1,2,Apartment,For Sale,Furnished,Off Plan,Installments,Zamalek,Zamalek South,Zamalek South Zone 1,30.026097,31.236897,Premium,1,52428.57,3,0.047,4.32,15.948611461435226,1,1.0
EGY101230,4700000.0,252.4,5,4,Duplex,For Sale,Semi-Furnished,Off Plan,Installments,Alexandria,Mandara,Mandara Zone 3,31.187367,29.938147,Standard,19,18621.24,9,0.086,4.4,15.363073279446223,0,1.0
EGY101231,3986000.0,119.9,1,1,Apartment,For Sale,Unfurnished,Under Construction,Installments,Sheikh Zayed,Beverly Hills,Beverly Hills Zone 3,30.03363,30.98336,Standard,4,33244.37,2,0.0955,3.36,15.198299030632919,0,1.0
EGY101232,10000.0,286.8,5,5,Villa,For Rent,Unfurnished,Under Construction,Cash or Installments,Sheikh Zayed,Beverly Hills,Beverly Hills Zone 1,30.062938,30.983113,Standard,13,34.87,10,0.0955,5.03,9.210440366976517,0,1.0
EGY101233,1717000.0,99.0,3,2,Apartment,For Sale,Furnished,Ready to Move,Cash,New Cairo,Rehab City,Rehab City Zone 3,30.036489,31.473497,Standard,5,17343.43,5,0.195,6.47,14.356089722290625,0,1.0
EGY101234,4000.0,137.9,2,1,Apartment,For Rent,Furnished,Under Construction,Installments,6th October,Dream Land,Dream Land Zone 3,29.937839,30.913796,Standard,16,29.01,3,0.1095,5.73,8.294299608857235,0,1.0
EGY101235,3826000.0,102.4,1,1,Apartment,For Sale,Furnished,Ready to Move,Cash or Installments,Zamalek,Zamalek South,Zamalek South Zone 3,30.0845,31.211688,Standard,17,37363.28,2,0.047,4.2,15.157330690351877,0,1.0
EGY101236,3000.0,114.6,2,3,Apartment,For Rent,Furnished,Ready to Move,Cash,Alexandria,Gleem,Gleem Zone 3,31.19699,29.933343,Standard,9,26.18,5,0.086,5.71,8.006700845440367,0,1.0
EGY101237,2022000.0,106.9,4,3,Apartment,For Sale,Unfurnished,Ready to Move,Cash,Heliopolis,Roxy,Roxy Zone 1,30.052237,31.332858,Featured,2,18914.87,7,0.071,5.07,14.519598173122274,0,1.0
EGY101238,2911000.0,106.2,2,1,Apartment,For Sale,Unfurnished,Off Plan,Installments,Ain Sokhna,Mountain View Sokhna,Mountain View Sokhna Zone 3,29.623809,32.323825,Premium,5,27410.55,3,0.043,4.48,14.884007566252263,1,1.0
EGY101239,11787000.0,293.2,4,4,Duplex,For Sale,Unfurnished,Ready to Move,Cash or Installments,Sheikh Zayed,Zayed Regency,Zayed Regency Zone 1,30.026638,30.944713,Standard,16,40201.23,8,0.0955,4.26,16.282507872047933,0,1.0
EGY101240,9542000.0,393.8,3,2,Villa,For Sale,Unfurnished,Under Construction,Installments,Alexandria,Gleem,Gleem Zone 3,31.30541,29.930158,Standard,13,24230.57,5,0.086,3.95,16.071213769858016,0,1.0
EGY101241,3000.0,125.2,1,1,Apartment,For Rent,Semi-Furnished,Ready to Move,Installments,Giza,Mohandeseen,Mohandeseen Zone 1,30.025347,31.220963,Premium,8,23.96,2,0.082,7.15,8.006700845440367,1,1.0
EGY101242,1803000.0,117.1,2,2,Apartment,For Sale,Unfurnished,Ready to Move,Cash or Installments,Giza,Agouza,Agouza Zone 3,29.954485,31.183416,Featured,14,15397.1,4,0.082,5.62,14.40496305681647,0,1.0
EGY101243,3000.0,59.5,0,1,Studio,For Rent,Furnished,Ready to Move,Cash or Installments,Alexandria,Smouha,Smouha Zone 2,31.220645,29.934959,Standard,15,50.42,1,0.086,5.75,8.006700845440367,0,1.0
